Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
1080	-916.2889	-1055.003	138.7144	0.0104799	0.00132257	0.00243695	0.000362532	0.000522922	0.00163828	0.000108983	0.00280389	0.00192186	0.00491838	0.000508931	0.000861321	0.0004955	0.000551413	0.000528209	0.00250674	1.40651e-05	0.0010252	0.00148632	0.00051796	0.00116176	0.0011808	0.000823624	0.000983808	0.0003497	0.00029517	0.00131418	0.000997755	0.0029115	0.00117344	0.000735607	0.000213217	0.000438749	0.00138734	0.000938416	0.0013274	8.37015e-05	0.00471351	0.0027087	0.000704219	0.00174252	0.00477547	0.00168156	0.00119018	0.00301284	0.00754413	0.000560199	2.94426e-05	0.00999829	0.00235141	0.00104986	0.00571349	4.27554e-05	0.00617361	0.00505453	0.00357148	0.00668604	0.000445136	0.00283803	0.000160426	0.00256904	0.000142269	0.00383944	0.000714363	0.000600475	0.00139019	0.0032578	0.00851392	0.000354363	0.0018736	0.000677204	0.00285538	0.00343024	0.00101852	0.001594	0.0011109	0.00211804	0.00164009	0.00648093	0.000356939	0.00270658	0.000167292	0.00177204	0.00526006	0.00104253	0.261295	1.88645	0.1653665	1.834634	0.030775	0.183101	0.588807	1.69835	5.46147	32.4939	2.517041	11.09435	0.1662138	0.0583639	0.00736551	0.0135716	0.00201898	0.00291221	0.00912375	0.000606938	0.0156151	0.010703	0.027391	0.00283429	0.00479678	0.00275949	0.00307087	0.00294165	0.0139603	7.83297e-05	0.00570945	0.00827746	0.00288457	0.00646995	0.00657601	0.00458684	0.00547893	0.00194751	0.00164383	0.00731882	0.0055566	0.0162145	0.00653501	0.00409667	0.00118743	0.00244344	0.00772621	0.00522613	0.00739241	0.000466142	0.02625	0.015085	0.00392187	0.00970427	0.0265951	0.00936479	0.00662826	0.0167788	0.042014	0.0031198	0.000163969	0.0556815	0.0130952	0.00584676	0.031819	0.000238109	0.0343815	0.0281492	0.0198899	0.0372352	0.00247901	0.0158053	0.000893429	0.0143073	0.000792311	0.0213822	0.00397836	0.00334411	0.00774209	0.018143	0.0474149	0.00197349	0.0104343	0.00377142	0.0159019	0.0191034	0.00567225	0.00887715	0.00618672	0.0117956	0.00913382	0.036093	0.00198783	0.0150732	0.000931666	0.00986869	0.0292938	0.00580593	0.917317	0.0826832	0.1795622
1116	-917.5804	-1055.624	138.044	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.2080667	1.791933	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	8.612303	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.895967	0.104033	0.087902
1152	-904.8824	-1042.727	137.8445	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1853319	1.814668	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.791449	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.907334	0.092666	0.087902
1188	-914.2347	-1052.082	137.8477	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1856718	1.814328	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.771694	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.907164	0.0928359	0.087902
1224	-904.3812	-1042.022	137.6406	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1648234	1.835177	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	11.1342	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.917588	0.0824117	0.087902
1260	-924.4471	-1064.726	140.2793	0.0238451	0.00357779	0.00182433	0.00107143	0.00277276	0.000330639	0.00241907	0.00428179	0.00771184	0.0026765	0.00126693	0.00174323	0.00384012	0.00300693	0.00016087	0.00216868	0.00296667	0.00527704	0.00472755	0.000827351	0.00183686	0.00608048	0.00424607	0.000183034	0.000555744	0.00062856	0.00645612	0.00678443	0.0148023	0.00900309	0.00419988	0.000118239	5.89105e-05	0.00106454	0.00130662	0.00483242	2.19809e-05	0.00506568	0.00867204	0.000911448	0.00100671	0.00915301	0.00206315	0.00362049	0.00225863	0.0039399	0.0200262	0.00143946	0.00720076	0.0336595	0.00356606	0.00439613	0.000795274	0.000386227	0.00148938	0.002088	0.00276214	0.00307847	0.00226383	0.00303699	0.00162183	0.0186941	0.00182575	0.0119397	7.10776e-05	0.000488082	0.00163629	0.00757921	0.00600672	0.0109666	0.0301131	0.00095798	0.00849825	0.00618275	0.00844182	0.00412713	0.00287583	0.00659641	0.000750252	0.0269306	0.00105131	4.22857e-05	0.00338287	0.000223528	0.0181309	0.675167	1.3898	0.4289975	1.571002	0.057849	0.249097	0.648154	1.54284	4.0145	17.2864	2.060687	3.662032	0.5829614	0.0541087	0.00811861	0.00413971	0.00243125	0.00629187	0.000750276	0.00548929	0.00971612	0.0174995	0.00607343	0.00287488	0.00395569	0.00871389	0.00682323	0.000365042	0.00492111	0.00673189	0.0119745	0.0107276	0.0018774	0.00416814	0.0137977	0.00963506	0.000415335	0.00126108	0.00142631	0.01465	0.015395	0.0335888	0.0204295	0.00953025	0.000268305	0.000133678	0.00241563	0.00296494	0.0109656	4.98785e-05	0.0114949	0.0196783	0.00206823	0.0022844	0.0207697	0.00468165	0.00821552	0.00512521	0.0089403	0.045443	0.00326638	0.0163398	0.0763791	0.00809199	0.00997556	0.00180461	0.000876416	0.00337965	0.00473802	0.00626776	0.00698556	0.00513702	0.00689146	0.0036802	0.0424201	0.00414293	0.0270933	0.000161287	0.00110754	0.00371303	0.0171985	0.0136303	0.024885	0.0683317	0.00217382	0.019284	0.0140297	0.0191559	0.00936517	0.00652575	0.0149684	0.00170245	0.0611101	0.0023856	9.59535e-05	0.0076763	0.000507224	0.041142	0.785501	0.214499	0.4406897
1296	-905.2818	-1042.99	137.7082	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1713381	1.828662	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	10.67282	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.914331	0.0856691	0.087902
1332	-906.626	-1044.315	137.6894	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1694978	1.830502	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	10.79956	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.915251	0.0847489	0.087902
1368	-919.0668	-1059.227	140.1602	0.0255557	0.00304038	0.0165364	0.00370657	0.00268717	0.00192109	0.00121358	0.00308273	0.00582443	0.0120769	0.00271768	5.74863e-06	0.000411948	0.00333022	3.72532e-06	0.00255943	0.0026951	0.00106806	0.00795887	0.000881961	0.00360716	0.00184419	0.00527893	0.00135028	0.00260195	0.00279273	0.000605163	0.00336719	0.0118637	0.00282413	0.000949984	0.00563931	0.000683636	0.000576881	0.00698921	0.00542525	0.0059897	0.0121843	0.00386767	0.00235247	0.00487913	0.00182699	0.00895567	0.00750021	0.0024043	0.0195444	0.0198752	0.00109197	0.0306721	0.0085845	0.0087584	0.0153525	0.000238363	0.00212333	0.00294315	0.000205096	0.0409356	0.00225084	0.0255971	0.00186858	0.00519199	0.0256888	0.00446038	0.0136085	0.00537375	0.00871511	0.0213238	0.0129384	0.00279375	0.00855819	0.00146366	0.00644659	0.0279162	0.00835492	0.0179691	0.00241943	0.0108537	0.0145121	0.00658914	0.00016505	0.00627079	0.00431727	0.00792463	0.0238869	0.00943405	0.355423	1.77349	0.2243555	1.775645	0.0917772	0.311977	0.695306	1.43822	3.20536	10.8959	1.726971	7.914425	0.2404902	0.0398775	0.00474425	0.0258036	0.00578379	0.0041931	0.00299769	0.00189369	0.00481034	0.00908853	0.018845	0.0042407	8.97024e-06	0.00064281	0.00519653	5.81305e-06	0.00399378	0.00420548	0.00166661	0.0124191	0.00137623	0.00562866	0.0028777	0.00823732	0.002107	0.00406012	0.00435781	0.000944305	0.00525421	0.0185122	0.00440682	0.00148237	0.00879966	0.00106676	0.000900174	0.0109061	0.00846565	0.00934643	0.0190126	0.00603518	0.00367082	0.00761347	0.00285085	0.0139746	0.0117034	0.00375171	0.0304974	0.0310135	0.00170392	0.0478612	0.0133954	0.0136667	0.0239563	0.000371946	0.00331328	0.00459253	0.000320034	0.0638766	0.00351224	0.0399422	0.00291576	0.00810166	0.0400852	0.00696004	0.0212349	0.00838528	0.0135992	0.033274	0.0201893	0.00435941	0.0133543	0.00228391	0.0100594	0.0435609	0.0130371	0.0280392	0.00377531	0.0169363	0.0226449	0.0102818	0.000257546	0.00978503	0.00673673	0.0123657	0.0372734	0.014721	0.887822	0.112178	0.6408551
1404	-909.0727	-1046.695	137.6218	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1630577	1.836942	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	11.26559	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.918471	0.0815289	0.087902
