Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
23400	-912.6796	-1051.18	138.5008	0.0370001	0.00631655	0.0182509	0.000613007	0.00166738	0.00132597	0.00175211	0.00304154	0.00925104	0.00691986	0.000972713	0.00217427	0.000721908	0.00101779	0.0018674	0.00373522	0.00317374	0.000691377	0.000639541	0.000725661	0.0013962	0.00244382	0.00303353	0.00204864	3.71844e-05	0.00331229	0.00184351	0.00284678	0.00600334	0.00376072	0.00405617	0.00179169	0.000274953	0.00262651	0.00377496	0.004316	0.0013955	0.00718454	0.00176595	0.000383443	0.00387982	0.00978163	0.00717247	0.00312583	0.00751025	0.0188389	0.00211671	0.0076616	0.00317684	0.00291529	0.00849387	0.000445152	0.00430455	0.0193228	0.0125881	0.000430221	0.00591611	0.00113494	0.0102964	0.00143115	0.00362019	0.00804133	0.0124311	0.0138163	0.00784026	0.00216511	0.000975159	0.0368153	0.00888822	0.00639564	0.00213631	0.00118043	0.000154397	0.00392141	0.024703	0.00776961	0.00109635	0.00197186	0.0163555	0.00143249	0.0028351	0.00229142	0.00904765	0.0134123	0.00145562	0.130842	2.04299	0.06513922	1.934861	0.0870493	0.304033	0.689733	1.44984	3.28912	11.4877	1.765214	29.70347	0.0768533	0.0774955	0.0132298	0.0382259	0.00128392	0.00349227	0.0027772	0.00366973	0.00637039	0.019376	0.0144934	0.00203731	0.00455394	0.00151201	0.00213173	0.0039112	0.00782329	0.0066473	0.00144806	0.0013395	0.00151987	0.0029243	0.0051185	0.00635363	0.00429081	7.78815e-05	0.00693748	0.00386118	0.00596249	0.0125738	0.00787671	0.00849552	0.00375262	0.00057588	0.00550113	0.00790653	0.00903971	0.00292283	0.0150478	0.00369872	0.000803108	0.00812616	0.0204873	0.0150225	0.00654695	0.01573	0.0394575	0.00443339	0.016047	0.00665379	0.00610597	0.0177901	0.000932356	0.00901572	0.040471	0.0263654	0.000901084	0.0123911	0.00237708	0.0215655	0.0029975	0.00758237	0.0168423	0.0260366	0.0289377	0.0164212	0.00453475	0.00204244	0.0771084	0.0186161	0.0133955	0.00447443	0.00247236	0.000323379	0.00821327	0.0517395	0.0162732	0.00229627	0.00412999	0.0342561	0.0030003	0.00593801	0.0047993	0.01895	0.0280917	0.00304875	0.96743	0.0325696	0.4774487
23436	-921.9804	-1060.167	138.1871	0.0273697	0.00186058	0.0102533	0.00156216	0.00243297	0.000758394	0.00296273	0.0204068	0.0113743	0.000400455	0.00188848	0.00337967	0.00214023	0.00569094	0.00118065	0.00170884	0.00291209	0.000168534	0.00543783	6.77711e-05	0.00184577	0.000818504	0.00608973	0.000529103	0.000877653	0.000719209	0.002811	0.00237122	0.00529691	0.00230938	0.00579254	0.000912368	0.0009823	0.00586355	0.00505762	0.00639795	0.000744608	0.0096257	0.0124661	0.00414306	0.00334163	0.00691342	0.00500446	0.0030982	0.00796365	0.0163713	0.00510329	0.00186544	0.000753127	0.00181736	0.00331211	0.000647242	0.00599262	0.0218213	0.00945512	0.00281634	0.00792628	0.00105655	0.0201264	0.000713027	0.00353951	0.0107736	0.0263032	0.00986787	0.00112588	0.00316174	0.0173083	0.0239798	0.00797444	0.00803265	0.00076237	0.000710554	0.000686202	0.0009312	0.0213499	0.000978318	0.000857009	0.00294314	0.0258526	0.00255567	0.00184943	0.000328007	0.0131512	0.0151402	0.00249938	0.156731	2.01192	0.0553768	1.944623	0.0963181	0.319412	0.700433	1.42769	3.13075	10.3823	1.692053	35.11621	0.09348139	0.053838	0.00365989	0.0201688	0.00307288	0.00478581	0.00149181	0.00582789	0.0401415	0.022374	0.00078772	0.00371475	0.00664802	0.00420998	0.0111944	0.00232242	0.00336139	0.00572826	0.000331517	0.0106966	0.00013331	0.00363074	0.00161005	0.0119789	0.00104078	0.0017264	0.00141473	0.00552942	0.00466435	0.0104194	0.00454269	0.0113943	0.00179469	0.00193225	0.011534	0.00994866	0.0125852	0.00146469	0.0189344	0.0245217	0.00814967	0.00657321	0.0135991	0.00984409	0.00609436	0.015665	0.0322034	0.0100385	0.00366943	0.00148145	0.00357487	0.00651513	0.00127317	0.0117879	0.042924	0.0185988	0.00553992	0.0155915	0.00207831	0.0395899	0.00140257	0.00696244	0.0211924	0.05174	0.0194107	0.00221468	0.00621934	0.0340466	0.0471698	0.0156862	0.0158007	0.00149963	0.00139771	0.0013498	0.00183173	0.0419967	0.00192441	0.00168579	0.00578935	0.0508537	0.00502717	0.00363795	0.00064521	0.0258692	0.0297817	0.00491645	0.972312	0.0276884	0.5083719
23472	-917.6521	-1057.865	140.2132	0.024613	0.0160564	0.0232686	0.00442992	0.0025079	0.000706095	0.0019893	0.0104941	0.0212519	0.0133445	0.00098713	0.00219073	0.00534204	0.00273567	0.00205637	0.00390426	0.00619888	0.00037796	0.00589589	6.48116e-05	0.00291207	0.0143116	0.00710022	0.000702509	0.00412828	0.00147116	0.003369	0.0014428	0.0270253	0.00926998	0.0161462	0.00876453	0.00195163	0.00491002	0.0153105	0.00688456	0.0018935	0.0156688	0.0059558	0.00528447	0.0107601	0.0117877	0.00824786	0.00575831	0.0185505	0.0326396	0.00859488	0.00486501	0.00184878	0.00477731	0.0141708	0.00123547	0.0114747	0.0597069	0.0233533	0.0238363	0.00273023	0.00042282	0.0427679	0.00189131	0.0105108	0.0203827	0.0499532	0.0160183	0.0114309	0.00509624	0.0321692	0.0527311	0.0264251	0.00903086	0.00721926	0.00850931	0.00534194	0.00784318	0.0324105	0.00895672	0.00567582	0.00329321	0.0604178	0.018729	0.00462458	0.00397404	0.0228847	0.0281395	0.00302811	0.24717	1.9034	0.2016931	1.798307	0.139227	0.382289	0.740822	1.34985	2.61582	7.18251	1.425638	8.916058	0.1558288	0.0235051	0.0153337	0.0222212	0.00423052	0.00239501	0.000674312	0.00189975	0.0100218	0.0202953	0.0127438	0.000942697	0.00209212	0.00510159	0.00261254	0.00196381	0.00372852	0.00591985	0.000360947	0.0056305	6.18943e-05	0.00278099	0.0136674	0.00678062	0.000670887	0.00394246	0.00140494	0.00321735	0.00137785	0.0258088	0.00885272	0.0154194	0.00837002	0.00186378	0.004689	0.0146214	0.00657467	0.00180827	0.0149635	0.00568772	0.0050466	0.0102757	0.0112571	0.00787661	0.00549911	0.0177155	0.0311704	0.008208	0.00464603	0.00176556	0.00456227	0.0135329	0.00117985	0.0109582	0.0570193	0.0223021	0.0227633	0.00260733	0.000403788	0.0408428	0.00180618	0.0100377	0.0194652	0.0477046	0.0152972	0.0109163	0.00486684	0.0307212	0.0503576	0.0252356	0.00862436	0.0068943	0.00812629	0.00510149	0.00749014	0.0309516	0.00855356	0.00542033	0.00314498	0.0576983	0.0178859	0.00441642	0.00379516	0.0218546	0.0268729	0.00289181	0.899153	0.100847	1.047134
23508	-918.6049	-1059.021	140.4165	0.0123742	0.00740377	0.0045612	0.000975786	0.0013284	0.000262953	0.00141584	0.00350069	0.00651391	0.00259344	0.00102349	0.00702018	0.00202051	0.00319671	0.00288579	0.0031702	0.00389805	0.00230789	0.00276733	0.00125809	0.00279561	0.00136745	0.000201857	0.00236284	2.65692e-05	0.000756076	0.00025008	0.00156193	0.0143435	0.0019676	0.00216289	0.00431695	0.00265355	0.00218661	0.0040163	0.00249904	0.000157039	0.0102507	0.00196929	0.0018062	0.00803546	0.00653409	0.00879688	0.00312135	0.00490933	0.00996193	0.0121585	0.00340265	0.00971851	0.00116554	0.00975011	0.00320977	0.00362222	0.00355436	0.000127008	0.00119148	0.00553558	0.008899	0.00732092	0.000390187	0.00457708	0.0141274	0.00106485	0.00546163	0.0287849	0.00581245	0.00360584	0.0216158	0.000754936	0.00174669	0.0010895	0.0204976	9.86502e-05	0.018814	0.00115555	0.00316637	0.00264511	0.00771587	0.00179723	0.00424093	0.00718754	0.00375743	0.00129595	0.00239989	0.00345187	0.382775	1.74067	0.3074958	1.692504	0.0666938	0.266995	0.662338	1.5098	3.74539	14.9939	1.957813	5.504153	0.2638815	0.0304483	0.0182179	0.0112234	0.00240105	0.00326869	0.000647028	0.00348385	0.00861388	0.0160283	0.00638148	0.00251843	0.017274	0.00497172	0.00786592	0.00710084	0.00780068	0.00959165	0.00567885	0.00680936	0.00309568	0.00687895	0.00336479	0.000496696	0.00581407	6.53768e-05	0.00186042	0.000615353	0.00384333	0.0352941	0.00484154	0.00532206	0.0106224	0.0065294	0.00538043	0.00988261	0.00614921	0.000386413	0.0252231	0.00484568	0.00444438	0.0197723	0.016078	0.0216458	0.00768047	0.01208	0.0245126	0.0299174	0.00837265	0.0239136	0.00286797	0.0239914	0.00789804	0.00891294	0.00874596	0.000312518	0.00293178	0.013621	0.0218971	0.018014	0.000960105	0.0112625	0.0347621	0.00262021	0.013439	0.0708289	0.0143023	0.00887264	0.0531885	0.00185762	0.00429796	0.00268085	0.050437	0.000242741	0.0462943	0.00284339	0.00779125	0.00650863	0.0189859	0.00442231	0.0104353	0.0176858	0.00924564	0.00318885	0.00590523	0.00849377	0.846252	0.153748	0.4064005
23544	-911.4696	-1051.224	139.7547	0.056701	0.0103031	0.0129378	0.00493596	0.00208968	0.00257227	0.00539594	0.00516856	0.0143354	0.00297001	0.00271411	0.00515627	0.00021814	0.00388844	0.00276833	0.000857441	0.00141167	0.00177238	0.00474389	0.00293386	0.0046378	0.0176951	0.0113388	0.00309952	0.0105859	0.000466983	0.00516606	9.08945e-05	0.0320969	0.0137895	0.00662286	0.00183084	0.0039711	0.0139093	0.00634485	0.00382326	0.00111929	0.0242336	0.0112868	0.00104831	0.00363108	0.0113824	0.0147884	0.00059932	0.00381969	0.0170946	0.0108024	0.0030704	0.00251656	0.00140021	0.00537265	0.00526922	0.00589507	0.0412011	0.0229993	0.0114644	0.00566148	0.00354784	0.0443059	0.00182654	0.0228908	0.0141501	0.0379448	0.00785809	0.00687685	0.0149454	0.00353032	0.0174664	0.0363562	0.0151888	0.00863578	0.00484512	0.0180877	0.0030679	0.0368029	0.00801549	0.00119877	0.000945396	0.0337456	0.00141681	0.00271683	0.00354731	0.0117106	0.0124848	0.000409005	0.277522	1.86697	0.136456	1.863544	0.164334	0.414484	0.759748	1.31623	2.41264	6.08518	1.305759	13.65674	0.1783773	0.0660452	0.0120011	0.0150699	0.00574939	0.00243405	0.00299617	0.00628518	0.00602032	0.0166978	0.00345946	0.00316139	0.00600601	0.000254088	0.00452924	0.00322455	0.000998744	0.00164432	0.00206446	0.00552567	0.00341735	0.0054021	0.0206112	0.0132074	0.00361031	0.0123304	0.000543941	0.00601742	0.000105874	0.0373864	0.016062	0.00771429	0.00213256	0.00462553	0.0162015	0.00739046	0.00445333	0.00130375	0.0282273	0.0131469	0.00122107	0.00422947	0.0132582	0.0172255	0.000698087	0.00444916	0.0199118	0.0125827	0.00357639	0.00293128	0.00163096	0.00625805	0.00613757	0.00686657	0.047991	0.0267895	0.0133537	0.00659448	0.00413252	0.0516074	0.00212755	0.0266631	0.0164819	0.044198	0.00915309	0.00801013	0.0174084	0.00411211	0.0203448	0.0423476	0.0176919	0.0100589	0.00564358	0.0210685	0.00357348	0.042868	0.00933642	0.00139632	0.00110119	0.0393068	0.0016503	0.00316456	0.0041319	0.0136405	0.0145422	0.000476408	0.931772	0.068228	0.8585184
23580	-909.1379	-1048.531	139.3936	0.0273214	0.00416957	0.00858271	0.00272591	0.00161031	0.001564	0.00143488	0.00335213	0.00581991	0.0074034	0.00341601	0.00218405	0.000176027	0.00324815	0.00197125	0.00210023	3.86325e-05	0.00162255	0.0001337	0.00182252	0.00183352	0.00430095	0.00161324	8.01733e-05	0.00545315	9.67004e-05	0.00123138	0.000587925	0.0276886	0.00710356	0.00217222	0.000521398	0.000120389	0.00265412	0.00531788	0.00399832	0.00105033	0.0070236	0.00601632	0.00583488	0.00168714	0.00707078	0.00550014	0.000988672	0.00501838	0.0195562	0.00628027	0.00508621	0.00649548	0.00153594	0.000576926	0.0009102	0.00482125	0.0144636	0.0151548	0.00924813	0.00152416	0.000756346	0.0202849	0.00366293	0.00611277	0.00628622	0.0257081	0.00174671	0.000313792	0.0162013	0.00981743	0.0155076	0.0253788	0.0130994	0.00294265	0.00442737	0.00685886	0.0013427	0.0228621	0.00529188	0.000628913	0.000762062	0.0179416	0.00476435	0.00425271	0.00127852	0.00555891	0.0139969	0.00142208	0.225022	1.92997	0.1143879	1.885612	0.100915	0.326758	0.705419	1.4176	3.06037	9.90936	1.658344	16.48436	0.1399117	0.0535165	0.00816727	0.0168116	0.00533946	0.00315424	0.00306353	0.0028106	0.00656608	0.0113999	0.0145016	0.0066912	0.00427808	0.000344799	0.0063624	0.00386123	0.00411389	7.56725e-05	0.00317821	0.000261889	0.00356992	0.00359145	0.00842462	0.00315997	0.000157042	0.0106815	0.000189415	0.002412	0.00115161	0.0542359	0.0139143	0.0042549	0.0010213	0.000235815	0.00519883	0.0104165	0.00783183	0.00205737	0.0137577	0.0117846	0.0114292	0.00330473	0.0138501	0.0107736	0.00193659	0.00982989	0.0383063	0.0123017	0.00996275	0.0127232	0.00300857	0.00113007	0.00178288	0.00944377	0.0283309	0.0296848	0.018115	0.00298548	0.00148151	0.0397337	0.00717488	0.0119736	0.0123133	0.0503565	0.00342142	0.000614649	0.0317347	0.0192302	0.030376	0.0497114	0.0256589	0.00576399	0.00867224	0.013435	0.00263005	0.0447818	0.0103656	0.0012319	0.00149271	0.0351437	0.00933231	0.00833012	0.00250434	0.0108887	0.0274169	0.00278554	0.942806	0.057194	0.5105223
23616	-915.458	-1054.906	139.4477	0.0126992	0.00413549	0.00617236	0.00127877	0.000289519	0.00181679	0.000536052	0.0064105	0.00273658	0.0027892	0.00112007	0.00168671	0.000297833	0.00191441	0.00132683	0.00224858	0.000275112	0.000252583	0.00177875	0.00136761	0.00423678	0.002531	0.00160028	0.000466122	0.000124348	0.00254018	0.00010189	0.000839226	0.00443693	0.00233014	0.00149182	8.42942e-05	4.86491e-05	0.000713555	0.00290876	0.00181566	0.00070634	0.00610614	0.00343814	0.0041238	0.00210588	0.000110388	0.00123354	0.00050867	0.00118551	0.00897423	0.00332615	0.00477256	0.00217311	0.000214065	0.00310454	0.00122091	0.00216969	0.00826549	0.00517649	0.00138179	0.00176658	0.000619022	0.0118568	0.00209326	0.000471068	0.00404052	0.0247423	0.00382461	3.20486e-07	0.00657552	0.00505498	0.00696633	0.0111904	0.0058112	0.0029776	0.00401255	0.00056499	6.01809e-05	0.0103323	0.00354308	0.000601134	0.00227895	0.00913061	0.00363072	0.00206332	0.00111664	0.00309991	0.00362414	0.00244867	0.269198	1.87696	0.1982806	1.801719	0.0409865	0.210563	0.615046	1.6259	4.74918	24.3983	2.309853	9.086717	0.1721062	0.0466542	0.015193	0.022676	0.00469794	0.00106363	0.00667453	0.00196935	0.0235509	0.0100537	0.0102469	0.00411491	0.00619662	0.00109418	0.00703315	0.0048745	0.00826085	0.00101071	0.000927938	0.00653476	0.00502434	0.0155651	0.0092984	0.0058791	0.00171244	0.000456829	0.00933211	0.000374323	0.00308315	0.0163004	0.00856046	0.00548064	0.00030968	0.000178727	0.00262146	0.0106862	0.00667038	0.00259495	0.0224327	0.012631	0.01515	0.00773657	0.000405545	0.0045318	0.00186875	0.00435534	0.0329695	0.0122196	0.0175334	0.00798358	0.000786431	0.0114054	0.00448536	0.00797099	0.0303658	0.0190174	0.0050764	0.00649004	0.00227416	0.0435596	0.0076902	0.00173061	0.0148441	0.0908983	0.0140508	1.1774e-06	0.0241571	0.018571	0.0255929	0.0411113	0.0213492	0.0109391	0.0147413	0.00207566	0.000221092	0.037959	0.0130166	0.00220845	0.0083724	0.033544	0.0133385	0.00758022	0.00410232	0.0113885	0.0133144	0.00899592	0.90086	0.0991403	0.2721978
23652	-924.0573	-1064.028	139.9709	0.0161261	0.00480428	0.00642334	0.00147025	0.00146541	0.00856773	0.00108247	0.015215	0.00955664	0.00909647	0.00305396	0.00348708	0.00378208	0.00307802	0.000485557	0.00167956	0.00222762	9.73737e-05	0.00635361	0.00186486	0.00143955	0.00124624	0.0118851	0.00338504	0.000770121	0.00390563	0.000139779	0.00310258	0.0128803	0.0023185	0.00171543	0.000139397	0.00170369	0.00460568	0.00584304	0.00312442	0.00288941	0.00408245	0.00221843	0.00208603	0.00349997	0.00526168	0.0054647	0.00185873	0.00398817	0.0181511	0.000898657	0.00646263	0.00545196	0.000113306	0.00472607	0.00461016	0.000361311	0.0165416	0.00899351	0.0146708	0.0018536	0.00148147	0.0268495	0.00221246	0.00573722	0.00801322	0.0238419	0.00517027	2.19238e-07	0.0124523	0.0225041	0.0051501	0.0267813	0.0092616	0.0018907	0.00630505	0.000636863	0.00015637	0.0130852	0.00246513	0.000348468	0.0062494	0.0284789	0.00373913	0.00303002	0.000930166	0.00690994	0.00887953	0.00153959	0.450067	1.65992	0.236786	1.763214	0.0789716	0.28993	0.679588	1.47148	3.4491	12.6628	1.835631	7.446445	0.3253657	0.0318442	0.00948701	0.0126842	0.00290329	0.00289374	0.0169187	0.00213756	0.0300451	0.0188715	0.0179628	0.00603064	0.00688593	0.00746848	0.00607816	0.000958829	0.00331663	0.00439888	0.000192284	0.0125465	0.00368254	0.00284268	0.00246095	0.0234695	0.00668443	0.00152076	0.00771244	0.000276021	0.00612666	0.0254346	0.00457834	0.00338745	0.000275267	0.00336428	0.00909483	0.0115382	0.00616979	0.00570571	0.00806161	0.00438074	0.00411929	0.0069114	0.0103902	0.0107911	0.00367043	0.00787544	0.0358429	0.00177458	0.0127618	0.010766	0.000223746	0.00933257	0.00910369	0.00071348	0.0326647	0.0177595	0.0289705	0.00366031	0.00292546	0.0530196	0.00436894	0.0113293	0.0158237	0.0470806	0.0102097	4.3293e-07	0.0245895	0.0444387	0.0101699	0.0528851	0.0182889	0.00373356	0.0124506	0.00125761	0.000308785	0.0258393	0.00486788	0.00068812	0.0123407	0.0562373	0.00738365	0.00598337	0.0018368	0.013645	0.0175344	0.00304022	0.881607	0.118393	0.5064063
23688	-924.5261	-1064.029	139.5029	0.0147603	0.00238009	0.00232408	0.00245814	0.0030369	0.000470144	0.00116227	0.00481359	0.00349916	0.0051826	0.00326283	0.00191155	0.00127069	0.00185591	2.41244e-05	0.0029892	0.0019034	4.35871e-05	0.000430354	0.00055826	0.001195	0.000236783	0.00399104	0.000803941	0.000420213	0.00116174	0.000663419	0.0015474	0.00220025	0.000925023	0.00265494	0.000397168	0.000822304	0.0018993	0.00471436	0.00170638	0.00113634	0.00325227	0.00300617	0.00230703	0.000881248	0.00258013	0.00391178	0.000419003	0.00117271	0.00337795	0.00103994	0.00214242	0.00033735	0.00271542	0.0019946	0.00164905	0.00104349	0.015184	0.00689348	0.00110831	0.00317142	0.00197124	0.01136	0.000765942	0.00704328	0.00723249	0.0112109	0.00363684	1.09392e-06	0.00380987	0.00199849	0.00724714	0.00272019	0.0025291	0.00197878	0.00331151	0.000412782	0.000389431	0.00613331	0.00663076	0.000365545	0.0017958	0.00904412	0.00226741	0.00159556	0.000483817	0.0120588	0.00675603	0.00206666	0.241024	1.91077	0.1960104	1.80399	0.0429855	0.21551	0.619518	1.61416	4.64015	23.2636	2.275419	9.203539	0.1513673	0.0576984	0.00930386	0.00908491	0.00960895	0.0118713	0.00183781	0.00454334	0.0188165	0.0136784	0.020259	0.0127545	0.00747233	0.00496718	0.00725483	9.43033e-05	0.0116849	0.00744048	0.000170384	0.00168227	0.00218226	0.00467131	0.000925593	0.0156011	0.00314263	0.00164263	0.0045413	0.00259333	0.00604886	0.00860087	0.00361595	0.0103782	0.00155254	0.00321442	0.00742445	0.0184286	0.00667031	0.00444199	0.0127132	0.0117513	0.00901825	0.00344483	0.0100858	0.0152913	0.0016379	0.00458416	0.0132046	0.00406518	0.00837479	0.00131871	0.0106147	0.00779695	0.00644618	0.00407904	0.0593547	0.0269469	0.00433242	0.0123972	0.00770564	0.0444067	0.0029941	0.0275325	0.0282721	0.0438239	0.0142165	4.27618e-06	0.0148929	0.00781216	0.0283294	0.0106333	0.00988636	0.00773513	0.0129448	0.00161358	0.0015223	0.0239753	0.0259199	0.00142893	0.00701987	0.0353538	0.0088634	0.00623711	0.00189126	0.0471383	0.0264096	0.00807863	0.901995	0.0980052	0.2558174
23724	-916.8344	-1056.215	139.3806	0.0161142	0.00549146	0.00604169	0.00518037	0.00187328	0.000843138	0.00144932	0.00133315	0.00222753	0.00320454	0.00132738	0.000895238	0.000474123	0.00205224	0.000495698	0.00148037	0.00169621	0.000413853	0.00404191	0.000107227	0.000391942	0.00227367	0.00329681	0.000509315	0.000456054	0.000200507	0.00143843	0.000924651	0.00581242	0.00126076	0.00195959	0.00117561	7.13055e-05	0.0015355	0.00169224	0.0014136	0.0013866	0.00714054	0.0049878	0.000355203	0.00478643	0.00633864	0.00248257	0.00133576	0.00291306	0.00886725	0.00128608	0.0031272	0.00203954	0.00576996	0.001239	0.00321797	0.00283488	0.0147864	0.00355626	0.00241073	0.0125423	0.000924468	0.00894074	0.00102421	0.0119511	0.00653057	0.0140793	0.00420523	1.52433e-06	0.00622748	0.00280968	0.00266177	0.00515604	0.00105993	0.00586581	0.000837825	0.000275614	0.000198244	0.0112849	0.00551857	0.00289266	0.00251776	0.0142597	0.00069344	0.0011076	0.00267536	0.0061413	0.00928771	0.00328894	0.302167	1.8374	0.1730294	1.826971	0.0538156	0.24047	0.641065	1.5599	4.15853	18.582	2.112946	10.55873	0.1973447	0.0524932	0.0178888	0.0196812	0.0168754	0.00610236	0.00274658	0.00472127	0.00434283	0.00725634	0.010439	0.00432404	0.0029163	0.00154449	0.00668531	0.00161477	0.00482241	0.00552554	0.00134816	0.0131668	0.000349301	0.00127678	0.00740663	0.0107396	0.00165913	0.00148563	0.000653167	0.0046858	0.00301212	0.0189344	0.00410701	0.00638352	0.00382963	0.000232283	0.00500201	0.00551259	0.00460491	0.00451695	0.0232608	0.0162481	0.0011571	0.0155921	0.0206486	0.00808715	0.00435134	0.00948952	0.0288857	0.00418951	0.0101871	0.00664394	0.0187961	0.00403613	0.0104828	0.00923483	0.0481678	0.0115848	0.00785314	0.0408574	0.00301152	0.0291251	0.00333645	0.0389315	0.0212738	0.0458644	0.0136989	4.96562e-06	0.0202865	0.00915272	0.00867089	0.0167962	0.0034528	0.0191083	0.00272927	0.000897833	0.000645794	0.0367615	0.0179771	0.00942305	0.00820178	0.0464521	0.00225893	0.0036081	0.00871519	0.0200057	0.0302554	0.010714	0.913485	0.0865147	0.306977
